From	To	Species	Gene Name
1422667_at	Q61414	Mus musculus	keratin 15
1422667_at	Q6PEQ0	Mus musculus	keratin 15
1422667_at	B1AQ77	Mus musculus	keratin 15
1448502_at	A0JNU2	Mus musculus	solute carrier family 16 (monocarboxylic acid transporters), member 7
1448502_at	Q4FK61	Mus musculus	solute carrier family 16 (monocarboxylic acid transporters), member 7
1448502_at	O70451	Mus musculus	solute carrier family 16 (monocarboxylic acid transporters), member 7
1448502_at	Q149G4	Mus musculus	solute carrier family 16 (monocarboxylic acid transporters), member 7
1448502_at	Q149G3	Mus musculus	solute carrier family 16 (monocarboxylic acid transporters), member 7
1423667_at	Q3TL60	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q3UZA2	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q99J57	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q6PE05	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q76LX3	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q3TSS0	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q3UAP7	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q3THS6	Mus musculus	methionine adenosyltransferase II, alpha
1423667_at	Q3TED1	Mus musculus	methionine adenosyltransferase II, alpha
1418317_at	A2AUQ0	Mus musculus	LIM homeobox protein 2
1418317_at	A2AUP9	Mus musculus	LIM homeobox protein 2
1418317_at	Q9Z0S2	Mus musculus	LIM homeobox protein 2
1418317_at	Q543C6	Mus musculus	LIM homeobox protein 2
1431890_a_at	Q99MK4	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1431890_a_at	Q3UIA3	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1431890_a_at	A2AM29	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1431890_a_at	Q8VDR6	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1431890_a_at	Q91Y24	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1431890_a_at	Q9D2P1	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1431890_a_at	Q3ULL0	Mus musculus	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3
1453206_at	Q8BK76	Mus musculus	acyl-Coenzyme A dehydrogenase family, member 9
1453206_at	Q3ULL9	Mus musculus	acyl-Coenzyme A dehydrogenase family, member 9
1453206_at	Q8C0B5	Mus musculus	acyl-Coenzyme A dehydrogenase family, member 9
1453206_at	Q8BTY0	Mus musculus	acyl-Coenzyme A dehydrogenase family, member 9
1453206_at	Q9CZC5	Mus musculus	acyl-Coenzyme A dehydrogenase family, member 9
1453206_at	Q8JZN5	Mus musculus	acyl-Coenzyme A dehydrogenase family, member 9
1425226_x_at	P01851	Mus musculus	similar to T-cell receptor beta-2 chain C region
1426670_at	A2ASP9	Mus musculus	agrin
1426670_at	Q91XS3	Mus musculus	agrin
1426670_at	B2RWU1	Mus musculus	agrin
1426670_at	A2ASQ0	Mus musculus	agrin
1426670_at	A2ASQ1	Mus musculus	agrin
1426670_at	O08860	Mus musculus	agrin
1426670_at	Q80V56	Mus musculus	agrin
1426670_at	Q5EBX5	Mus musculus	agrin
1426670_at	Q99KT4	Mus musculus	agrin
1426670_at	Q8K326	Mus musculus	agrin
1426670_at	Q52L98	Mus musculus	agrin
1426670_at	Q6PCM6	Mus musculus	agrin
1426670_at	Q924N6	Mus musculus	agrin
1426670_at	Q9ERP2	Mus musculus	agrin
1450339_a_at	Q99PV8	Mus musculus	B-cell leukemia/lymphoma 11B
1450339_a_at	Q99PV7	Mus musculus	B-cell leukemia/lymphoma 11B
1450339_a_at	Q9JLF8	Mus musculus	B-cell leukemia/lymphoma 11B
1450339_a_at	Q8C2I1	Mus musculus	B-cell leukemia/lymphoma 11B
1450339_a_at	Q99PV6	Mus musculus	B-cell leukemia/lymphoma 11B
1450339_a_at	Q3TEG9	Mus musculus	B-cell leukemia/lymphoma 11B
1427196_at	Q9D995	Mus musculus	similar to cyclin N-terminal domain containing 1; cyclin N-terminal domain containing 1
1427196_at	Q9D9L8	Mus musculus	similar to cyclin N-terminal domain containing 1; cyclin N-terminal domain containing 1
1456003_a_at	Q3UTP8	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1456003_a_at	Q5SSP3	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1456003_a_at	Q9ESU8	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1456003_a_at	Q8BXT5	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1456003_a_at	O35874	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1456003_a_at	Q3US35	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1450700_at	Q9CQC5	Mus musculus	CDC42 effector protein (Rho GTPase binding) 3
1450700_at	Q3UD77	Mus musculus	CDC42 effector protein (Rho GTPase binding) 3
1450700_at	Q8BVR7	Mus musculus	CDC42 effector protein (Rho GTPase binding) 3
1427680_a_at	Q8C7G6	Mus musculus	nuclear factor I/B
1427680_a_at	Q6GSP7	Mus musculus	nuclear factor I/B
1427680_a_at	Q9R1G4	Mus musculus	nuclear factor I/B
1427680_a_at	P97863	Mus musculus	nuclear factor I/B
1427680_a_at	P70254	Mus musculus	nuclear factor I/B
1427680_a_at	Q8C434	Mus musculus	nuclear factor I/B
1427680_a_at	P70253	Mus musculus	nuclear factor I/B
1427680_a_at	P70252	Mus musculus	nuclear factor I/B
1427680_a_at	Q8C6T9	Mus musculus	nuclear factor I/B
1427680_a_at	Q3UFE1	Mus musculus	nuclear factor I/B
1427680_a_at	Q8BN68	Mus musculus	nuclear factor I/B
1427009_at	Q712T9	Mus musculus	laminin, alpha 5
1427009_at	Q8R3Y7	Mus musculus	laminin, alpha 5
1427009_at	Q3TZ05	Mus musculus	laminin, alpha 5
1427009_at	Q80VE8	Mus musculus	laminin, alpha 5
1427009_at	Q9JHQ6	Mus musculus	laminin, alpha 5
1427009_at	Q61001	Mus musculus	laminin, alpha 5
1427009_at	Q6ZQA1	Mus musculus	laminin, alpha 5
1427009_at	A2ABW7	Mus musculus	laminin, alpha 5
1424950_at	B1AVH1	Mus musculus	SRY-box containing gene 9
1424950_at	Q91ZK2	Mus musculus	SRY-box containing gene 9
1424950_at	Q04887	Mus musculus	SRY-box containing gene 9
1424950_at	Q8C7L2	Mus musculus	SRY-box containing gene 9
1424950_at	Q99KQ0	Mus musculus	SRY-box containing gene 9
1424950_at	Q571J2	Mus musculus	SRY-box containing gene 9
1425050_at	Q3U677	Mus musculus	isochorismatase domain containing 1
1425050_at	Q9D096	Mus musculus	isochorismatase domain containing 1
1425050_at	Q91V64	Mus musculus	isochorismatase domain containing 1
1419086_at	Q62399	Mus musculus	fibroblast growth factor binding protein 1
1419086_at	O70514	Mus musculus	fibroblast growth factor binding protein 1
1434210_s_at	P70193	Mus musculus	leucine-rich repeats and immunoglobulin-like domains 1
1455435_s_at	Q8BIU1	Mus musculus	choline dehydrogenase
1455435_s_at	Q8BY20	Mus musculus	choline dehydrogenase
1455435_s_at	Q8BJ64	Mus musculus	choline dehydrogenase
1455435_s_at	Q3TPY4	Mus musculus	choline dehydrogenase
1455435_s_at	Q8CHT7	Mus musculus	choline dehydrogenase
1419033_at	Q99JT2	Mus musculus	RIKEN cDNA 2610018G03 gene
1419033_at	A2AD84	Mus musculus	RIKEN cDNA 2610018G03 gene
1419033_at	A2AD85	Mus musculus	RIKEN cDNA 2610018G03 gene
1449158_at	Q4VQI2	Mus musculus	potassium channel, subfamily K, member 2
1449158_at	Q6P6P9	Mus musculus	potassium channel, subfamily K, member 2
1449158_at	P97438	Mus musculus	potassium channel, subfamily K, member 2
1424791_a_at	Q8BGB4	Mus musculus	basal cell adhesion molecule
1424791_a_at	Q99K86	Mus musculus	basal cell adhesion molecule
1424791_a_at	Q9R069	Mus musculus	basal cell adhesion molecule
1424791_a_at	Q9ESS5	Mus musculus	basal cell adhesion molecule
1424791_a_at	Q9JKB2	Mus musculus	basal cell adhesion molecule
1417401_at	Q9EP71	Mus musculus	retinoic acid induced 14
1417401_at	Q3URT3	Mus musculus	retinoic acid induced 14
1417401_at	Q6ZPT6	Mus musculus	retinoic acid induced 14
1448813_at	Q8VCF2	Mus musculus	arylacetamide deacetylase (esterase)
1448813_at	Q99PG0	Mus musculus	arylacetamide deacetylase (esterase)
1421118_a_at	Q3UR17	Mus musculus	G protein-coupled receptor 56
1421118_a_at	Q9QZT2	Mus musculus	G protein-coupled receptor 56
1421118_a_at	Q8K209	Mus musculus	G protein-coupled receptor 56
1425623_a_at	Q91WU3	Mus musculus	cystathionine beta-synthase
1425623_a_at	Q91WT9	Mus musculus	cystathionine beta-synthase
1455291_s_at	Q3SXG4	Mus musculus	zinc and ring finger 2
1455291_s_at	Q71FD5	Mus musculus	zinc and ring finger 2
1417505_s_at	P70225	Mus musculus	interleukin 11 receptor, alpha chain 2; predicted gene 13305; predicted gene, 100038993
1417505_s_at	O09074	Mus musculus	interleukin 11 receptor, alpha chain 2; predicted gene 13305; predicted gene, 100038993
1417505_s_at	Q78DW8	Mus musculus	interleukin 11 receptor, alpha chain 2; predicted gene 13305; predicted gene, 100038993
1417505_s_at	B1AXR8	Mus musculus	interleukin 11 receptor, alpha chain 2; predicted gene 13305; predicted gene, 100038993
1417505_s_at	A2RTL4	Mus musculus	interleukin 11 receptor, alpha chain 2; predicted gene 13305; predicted gene, 100038993
1438552_x_at	P70461	Mus musculus	zyxin
1438552_x_at	Q8CBM0	Mus musculus	zyxin
1438552_x_at	Q8CD55	Mus musculus	zyxin
1438552_x_at	Q62523	Mus musculus	zyxin
1438552_x_at	Q3TCR9	Mus musculus	zyxin
1438552_x_at	Q7TQE2	Mus musculus	zyxin
1438552_x_at	Q3UGQ3	Mus musculus	zyxin
1418456_a_at	Q9WUQ5	Mus musculus	chemokine (C-X-C motif) ligand 14
1418456_a_at	Q6AXC2	Mus musculus	chemokine (C-X-C motif) ligand 14
1418456_a_at	Q548T5	Mus musculus	chemokine (C-X-C motif) ligand 14
1418456_a_at	Q91V02	Mus musculus	chemokine (C-X-C motif) ligand 14
1418456_a_at	Q9JHH7	Mus musculus	chemokine (C-X-C motif) ligand 14
1424303_at	Q91WS7	Mus musculus	DEP domain containing 7
1424303_at	Q3UNR5	Mus musculus	DEP domain containing 7
1424303_at	Q3TN66	Mus musculus	DEP domain containing 7
1418627_at	O09172	Mus musculus	glutamate-cysteine ligase, modifier subunit
1418627_at	Q4FJZ6	Mus musculus	glutamate-cysteine ligase, modifier subunit
1418627_at	Q3T9P2	Mus musculus	glutamate-cysteine ligase, modifier subunit
1424250_a_at	Q9DC31	Mus musculus	Rho guanine nucleotide exchange factor (GEF) 3
1424250_a_at	Q99K14	Mus musculus	Rho guanine nucleotide exchange factor (GEF) 3
1424250_a_at	Q91X46	Mus musculus	Rho guanine nucleotide exchange factor (GEF) 3
1424250_a_at	Q8CDM0	Mus musculus	Rho guanine nucleotide exchange factor (GEF) 3
1424250_a_at	Q91VY4	Mus musculus	Rho guanine nucleotide exchange factor (GEF) 3
1421072_at	Q9ER76	Mus musculus	Iroquois related homeobox 5 (Drosophila)
1421072_at	Q9ER77	Mus musculus	Iroquois related homeobox 5 (Drosophila)
1421072_at	Q9JLL5	Mus musculus	Iroquois related homeobox 5 (Drosophila)
1421072_at	Q9JKQ4	Mus musculus	Iroquois related homeobox 5 (Drosophila)
1421072_at	Q80WV4	Mus musculus	Iroquois related homeobox 5 (Drosophila)
1451755_a_at	P51908	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
1451755_a_at	Q99L67	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
1451755_a_at	Q3U9G8	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
1451755_a_at	Q3TLN2	Mus musculus	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
1448558_a_at	Q3UMQ1	Mus musculus	phospholipase A2, group IVA (cytosolic, calcium-dependent)
1448558_a_at	Q9DBX5	Mus musculus	phospholipase A2, group IVA (cytosolic, calcium-dependent)
1448558_a_at	P47713	Mus musculus	phospholipase A2, group IVA (cytosolic, calcium-dependent)
1425476_at	Q9ESQ2	Mus musculus	collagen, type IV, alpha 5
1425476_at	Q61436	Mus musculus	collagen, type IV, alpha 5
1425476_at	Q3TP61	Mus musculus	collagen, type IV, alpha 5
1425476_at	P70165	Mus musculus	collagen, type IV, alpha 5
1425476_at	Q63ZW6	Mus musculus	collagen, type IV, alpha 5
1425476_at	Q8BNS7	Mus musculus	collagen, type IV, alpha 5
1425476_at	Q80V57	Mus musculus	collagen, type IV, alpha 5
1415834_at	Q542I5	Mus musculus	dual specificity phosphatase 6
1415834_at	Q3UG02	Mus musculus	dual specificity phosphatase 6
1415834_at	Q9D7L4	Mus musculus	dual specificity phosphatase 6
1415834_at	Q3U786	Mus musculus	dual specificity phosphatase 6
1415834_at	Q3UB30	Mus musculus	dual specificity phosphatase 6
1415834_at	Q9DBB1	Mus musculus	dual specificity phosphatase 6
1451956_a_at	Q9JKU9	Mus musculus	sigma non-opioid intracellular receptor 1
1451956_a_at	A2AMS0	Mus musculus	sigma non-opioid intracellular receptor 1
1451956_a_at	A2AMS1	Mus musculus	sigma non-opioid intracellular receptor 1
1451956_a_at	O55242	Mus musculus	sigma non-opioid intracellular receptor 1
1420518_a_at	Q8R1J8	Mus musculus	immunoglobulin superfamily, member 9
1420518_a_at	Q925P4	Mus musculus	immunoglobulin superfamily, member 9
1420518_a_at	Q05BQ1	Mus musculus	immunoglobulin superfamily, member 9
1428118_at	Q3TQJ4	Mus musculus	leucine rich repeat and Ig domain containing 1
1428118_at	Q9D1T0	Mus musculus	leucine rich repeat and Ig domain containing 1
1428118_at	A9DA50	Mus musculus	leucine rich repeat and Ig domain containing 1
1428118_at	Q6VVF9	Mus musculus	leucine rich repeat and Ig domain containing 1
1428118_at	Q7TT38	Mus musculus	leucine rich repeat and Ig domain containing 1
1420822_s_at	Q3UDY2	Mus musculus	sphingosine-1-phosphate phosphatase 1
1420822_s_at	Q3U4P6	Mus musculus	sphingosine-1-phosphate phosphatase 1
1420822_s_at	Q9JI99	Mus musculus	sphingosine-1-phosphate phosphatase 1
1418475_at	Q9WU38	Mus musculus	sodium channel, nonvoltage-gated 1 beta
1418475_at	Q3TP51	Mus musculus	sodium channel, nonvoltage-gated 1 beta
1418475_at	A2RS45	Mus musculus	sodium channel, nonvoltage-gated 1 beta
1452542_x_at	Q922S2	Mus musculus	transcription factor E2a
1452542_x_at	Q8VCY4	Mus musculus	transcription factor E2a
1452542_x_at	P15806	Mus musculus	transcription factor E2a
1452542_x_at	Q3U153	Mus musculus	transcription factor E2a
1452542_x_at	Q9CYJ4	Mus musculus	transcription factor E2a
1452542_x_at	Q80Z31	Mus musculus	transcription factor E2a
1452542_x_at	Q99MB8	Mus musculus	transcription factor E2a
1452542_x_at	Q8CAH9	Mus musculus	transcription factor E2a
1452542_x_at	Q9CRT1	Mus musculus	transcription factor E2a
1450355_a_at	Q99LB4	Mus musculus	capping protein (actin filament), gelsolin-like
1450355_a_at	Q3UJ44	Mus musculus	capping protein (actin filament), gelsolin-like
1450355_a_at	P24452	Mus musculus	capping protein (actin filament), gelsolin-like
1450355_a_at	Q3TNN6	Mus musculus	capping protein (actin filament), gelsolin-like
1434653_at	Q3UDE9	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1434653_at	Q3TY09	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1434653_at	Q8C9L4	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1434653_at	Q8C2G0	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1434653_at	Q9QVP9	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1434653_at	Q8C6R5	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1434653_at	B2RQ16	Mus musculus	PTK2 protein tyrosine kinase 2 beta
1416632_at	Q9DBF9	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1416632_at	Q99LF5	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1416632_at	Q921S3	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1416632_at	Q61829	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1416632_at	Q3TQW1	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1416632_at	Q3TQP6	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1416632_at	P06801	Mus musculus	predicted gene 7049; similar to NADP-dependent malic enzyme (NADP-ME) (Malic enzyme 1); malic enzyme 1, NADP(+)-dependent, cytosolic
1452375_at	Q8BXM3	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	Q7TND0	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	Q6P9Q7	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	Q8R1S2	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	Q8CHT0	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	Q8R0N1	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	B1AXW8	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1452375_at	Q8BU44	Mus musculus	aldehyde dehydrogenase 4 family, member A1
1423550_at	Q3UTP8	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1423550_at	Q5SSP3	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1423550_at	Q9ESU8	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1423550_at	Q8BXT5	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1423550_at	O35874	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1423550_at	Q3US35	Mus musculus	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
1460347_at	Q91VQ4	Mus musculus	keratin 14
1460347_at	Q61781	Mus musculus	keratin 14
1460347_at	Q61782	Mus musculus	keratin 14
1460347_at	Q99LE0	Mus musculus	keratin 14
1460347_at	A2A4G4	Mus musculus	keratin 14
1426261_s_at	Q76K67	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	P70692	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	P70691	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q9R0A4	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	B2RUL6	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q64435	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q6XL50	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q6XL45	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q6XL46	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q6XL43	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426261_s_at	Q6XL44	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
