From	To	Species	Gene Name
1448710_at	O09062	Mus musculus	chemokine (C-X-C motif) receptor 4
1448710_at	Q4KMW1	Mus musculus	chemokine (C-X-C motif) receptor 4
1439111_at	Q00992	Mus musculus	TSC22 domain family, member 1
1439111_at	Q3UXU0	Mus musculus	TSC22 domain family, member 1
1439111_at	Q6PDK1	Mus musculus	TSC22 domain family, member 1
1439111_at	P62500	Mus musculus	TSC22 domain family, member 1
1439111_at	Q69Z44	Mus musculus	TSC22 domain family, member 1
1439111_at	Q9EQN4	Mus musculus	TSC22 domain family, member 1
1439111_at	Q3UWN6	Mus musculus	TSC22 domain family, member 1
1421469_a_at	Q3UZ79	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	Q9R0X9	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	Q71UV3	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	Q6PHA0	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	Q9JIA0	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	P42230	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	B2C3G8	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	A2A5D4	Mus musculus	signal transducer and activator of transcription 5A
1421469_a_at	A2A5D3	Mus musculus	signal transducer and activator of transcription 5A
1435537_at	Q8CC23	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	B9EJA3	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q8CC54	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q3V315	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q8BNN7	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q64487	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q64488	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q8R169	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q8VBV0	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q3UUC2	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q64486	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q64495	Mus musculus	protein tyrosine phosphatase, receptor type, D
1435537_at	Q8C922	Mus musculus	protein tyrosine phosphatase, receptor type, D
1449131_s_at	Q6PG97	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449131_s_at	P11609	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449131_s_at	Q80XA2	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449131_s_at	Q91XK9	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449131_s_at	P11610	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449131_s_at	Q7TMK5	Mus musculus	CD1d1 antigen; CD1d2 antigen
1426450_at	Q8K394	Mus musculus	phospholipase C-like 2
1426450_at	Q9QYG1	Mus musculus	phospholipase C-like 2
1426450_at	Q3U4E2	Mus musculus	phospholipase C-like 2
1426450_at	Q80TK5	Mus musculus	phospholipase C-like 2
1427640_a_at	B1AXH9	Mus musculus	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)
1427640_a_at	B1AXH8	Mus musculus	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)
1427640_a_at	Q3UQX8	Mus musculus	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)
1427640_a_at	Q8C066	Mus musculus	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)
1427640_a_at	Q61909	Mus musculus	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)
1427640_a_at	Q3UYQ6	Mus musculus	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)
1423062_at	Q3UR87	Mus musculus	insulin-like growth factor binding protein 3
1423062_at	Q8BP94	Mus musculus	insulin-like growth factor binding protein 3
1423062_at	Q6PE62	Mus musculus	insulin-like growth factor binding protein 3
1423062_at	P47878	Mus musculus	insulin-like growth factor binding protein 3
1420390_s_at	Q9QXU0	Mus musculus	zinc finger protein 354A
1420390_s_at	Q5PPR4	Mus musculus	zinc finger protein 354A
1420390_s_at	Q61751	Mus musculus	zinc finger protein 354A
1451075_s_at	Q8R3B3	Mus musculus	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
1451075_s_at	Q8BX07	Mus musculus	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
1451075_s_at	Q5EBQ9	Mus musculus	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
1417552_at	A2AS87	Mus musculus	fibroblast activation protein
1417552_at	P97321	Mus musculus	fibroblast activation protein
1419017_at	Q9Z319	Mus musculus	corin
1419017_at	B2RRC6	Mus musculus	corin
1419017_at	Q566K6	Mus musculus	corin
1421426_at	Q9WU59	Mus musculus	Hedgehog-interacting protein
1421426_at	Q8C0B0	Mus musculus	Hedgehog-interacting protein
1421426_at	Q7TN16	Mus musculus	Hedgehog-interacting protein
1421818_at	Q544F9	Mus musculus	B-cell leukemia/lymphoma 6
1421818_at	Q8CB25	Mus musculus	B-cell leukemia/lymphoma 6
1421818_at	Q61065	Mus musculus	B-cell leukemia/lymphoma 6
1421818_at	P41183	Mus musculus	B-cell leukemia/lymphoma 6
1450058_at	Q8BQK0	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q3TU40	Mus musculus	aspartate-beta-hydroxylase
1450058_at	A2AL71	Mus musculus	aspartate-beta-hydroxylase
1450058_at	A2AL79	Mus musculus	aspartate-beta-hydroxylase
1450058_at	A2AL78	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q6P8S1	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EPA6	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9D7J8	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q8CH79	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q920F8	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q91WG6	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q8CBM2	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q8BSY0	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q920F9	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9CR06	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ68	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ69	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ66	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ67	Mus musculus	aspartate-beta-hydroxylase
1450058_at	A2AL84	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ64	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ65	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ62	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q920F7	Mus musculus	aspartate-beta-hydroxylase
1450058_at	Q9EQ63	Mus musculus	aspartate-beta-hydroxylase
1448818_at	Q8BM17	Mus musculus	wingless-related MMTV integration site 5A
1448818_at	Q8VCV6	Mus musculus	wingless-related MMTV integration site 5A
1448818_at	P22725	Mus musculus	wingless-related MMTV integration site 5A
1448818_at	Q8BMF9	Mus musculus	wingless-related MMTV integration site 5A
1427542_at	Q0P5V2	Mus musculus	sine oculis-binding protein homolog (Drosophila)
1427542_at	Q3U295	Mus musculus	sine oculis-binding protein homolog (Drosophila)
1427542_at	Q8BPA4	Mus musculus	sine oculis-binding protein homolog (Drosophila)
1449979_a_at	Q3US75	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3
1449979_a_at	Q3TPI9	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3
1449979_a_at	Q571A9	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3
1449979_a_at	Q8BKV0	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3
1449979_a_at	Q9ER59	Mus musculus	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3
1422748_at	Q80TX6	Mus musculus	zinc finger E-box binding homeobox 2
1422748_at	Q8CD37	Mus musculus	zinc finger E-box binding homeobox 2
1422748_at	Q8BSG9	Mus musculus	zinc finger E-box binding homeobox 2
1422748_at	Q9R0G7	Mus musculus	zinc finger E-box binding homeobox 2
1422748_at	Q6P9M5	Mus musculus	zinc finger E-box binding homeobox 2
1422748_at	Q3URW5	Mus musculus	zinc finger E-box binding homeobox 2
1422748_at	Q3URG2	Mus musculus	zinc finger E-box binding homeobox 2
1436766_at	Q3U5L2	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q99LM5	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q3USM3	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q3UGK2	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q05CX5	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q99PC3	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q3UZ17	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q3UUS9	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436766_at	Q7TNC4	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1426481_at	Q8CDC1	Mus musculus	kelch-like 22 (Drosophila)
1426481_at	Q99JN2	Mus musculus	kelch-like 22 (Drosophila)
1426481_at	Q8BT13	Mus musculus	kelch-like 22 (Drosophila)
1416111_at	O88324	Mus musculus	CD83 antigen
1416111_at	Q3T9H6	Mus musculus	CD83 antigen
1450412_at	Q8CFY0	Mus musculus	transducin (beta)-like 2
1450412_at	Q9CY49	Mus musculus	transducin (beta)-like 2
1450412_at	Q9R099	Mus musculus	transducin (beta)-like 2
1418390_at	Q6XVG0	Mus musculus	PHD finger protein 21A
1418390_at	Q8CAZ4	Mus musculus	PHD finger protein 21A
1418390_at	Q6ZPK0	Mus musculus	PHD finger protein 21A
1418390_at	Q80Z33	Mus musculus	PHD finger protein 21A
1418390_at	A2AHG1	Mus musculus	PHD finger protein 21A
1418390_at	Q8VEC8	Mus musculus	PHD finger protein 21A
1418390_at	A2AHG2	Mus musculus	PHD finger protein 21A
1418390_at	Q08EN1	Mus musculus	PHD finger protein 21A
1418390_at	Q6XVF9	Mus musculus	PHD finger protein 21A
1418390_at	A2AHG3	Mus musculus	PHD finger protein 21A
1418390_at	A2AHG4	Mus musculus	PHD finger protein 21A
1428074_at	Q6F5E0	Mus musculus	transmembrane protein 158
1428074_at	B2RTM1	Mus musculus	transmembrane protein 158
1450429_at	Q80VZ1	Mus musculus	calpain 6
1450429_at	Q3UM55	Mus musculus	calpain 6
1450429_at	O35646	Mus musculus	calpain 6
1422835_at	Q9Z0V2	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1422835_at	Q8BSK3	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1422835_at	Q8CHB7	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1422835_at	Q9JJ60	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1417001_a_at	Q9D194	Mus musculus	DNA segment, Chr 4, Wayne State University 53, expressed
1417001_a_at	Q9JJF1	Mus musculus	DNA segment, Chr 4, Wayne State University 53, expressed
1417001_a_at	Q9CSN6	Mus musculus	DNA segment, Chr 4, Wayne State University 53, expressed
1417001_a_at	Q80Y97	Mus musculus	DNA segment, Chr 4, Wayne State University 53, expressed
1417001_a_at	Q3UC65	Mus musculus	DNA segment, Chr 4, Wayne State University 53, expressed
1425875_a_at	Q9QWV5	Mus musculus	leptin receptor
1425875_a_at	Q3UNU8	Mus musculus	leptin receptor
1425875_a_at	A2AV69	Mus musculus	leptin receptor
1425875_a_at	Q640Q2	Mus musculus	leptin receptor
1425875_a_at	O35686	Mus musculus	leptin receptor
1425875_a_at	Q9QWG3	Mus musculus	leptin receptor
1425875_a_at	O54986	Mus musculus	leptin receptor
1425875_a_at	P48356	Mus musculus	leptin receptor
1425875_a_at	Q61215	Mus musculus	leptin receptor
1425875_a_at	A2AV66	Mus musculus	leptin receptor
1425875_a_at	Q64309	Mus musculus	leptin receptor
1425875_a_at	Q3US58	Mus musculus	leptin receptor
1421738_at	P26048	Mus musculus	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2; similar to Gamma-aminobutyric-acid receptor subunit alpha-2 precursor (GABA(A) receptor subunit alpha-2)
1421738_at	Q8C8J1	Mus musculus	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2; similar to Gamma-aminobutyric-acid receptor subunit alpha-2 precursor (GABA(A) receptor subunit alpha-2)
1421738_at	Q544G1	Mus musculus	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2; similar to Gamma-aminobutyric-acid receptor subunit alpha-2 precursor (GABA(A) receptor subunit alpha-2)
1427257_at	Q3TNR6	Mus musculus	versican
1427257_at	Q3UXS4	Mus musculus	versican
1427257_at	Q8BS97	Mus musculus	versican
1427257_at	P70267	Mus musculus	versican
1427257_at	Q62059	Mus musculus	versican
1427257_at	Q62058	Mus musculus	versican
1427257_at	Q4VA91	Mus musculus	versican
1427257_at	Q3TTS3	Mus musculus	versican
1427257_at	Q05CR7	Mus musculus	versican
1427257_at	Q9CUU0	Mus musculus	versican
1427257_at	Q8C9U7	Mus musculus	versican
1427257_at	Q3TQ47	Mus musculus	versican
1420959_at	Q8BQK0	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q3TU40	Mus musculus	aspartate-beta-hydroxylase
1420959_at	A2AL71	Mus musculus	aspartate-beta-hydroxylase
1420959_at	A2AL79	Mus musculus	aspartate-beta-hydroxylase
1420959_at	A2AL78	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q6P8S1	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EPA6	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9D7J8	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q8CH79	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q920F8	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q91WG6	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q8CBM2	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q8BSY0	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q920F9	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9CR06	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ68	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ69	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ66	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ67	Mus musculus	aspartate-beta-hydroxylase
1420959_at	A2AL84	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ64	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ65	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ62	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q920F7	Mus musculus	aspartate-beta-hydroxylase
1420959_at	Q9EQ63	Mus musculus	aspartate-beta-hydroxylase
1427115_at	Q1WNQ4	Mus musculus	myosin, heavy polypeptide 3, skeletal muscle, embryonic
1427115_at	Q5SUD4	Mus musculus	myosin, heavy polypeptide 3, skeletal muscle, embryonic
1427115_at	P13541	Mus musculus	myosin, heavy polypeptide 3, skeletal muscle, embryonic
1427115_at	Q3V183	Mus musculus	myosin, heavy polypeptide 3, skeletal muscle, embryonic
1426375_s_at	Q8VE38	Mus musculus	oxidoreductase NAD-binding domain containing 1
1426375_s_at	Q3UT09	Mus musculus	oxidoreductase NAD-binding domain containing 1
1426375_s_at	Q8C093	Mus musculus	oxidoreductase NAD-binding domain containing 1
1420425_at	Q3UET9	Mus musculus	PR domain containing 1, with ZNF domain
1420425_at	Q60636	Mus musculus	PR domain containing 1, with ZNF domain
1420425_at	A2VDE8	Mus musculus	PR domain containing 1, with ZNF domain
1438443_at	Q8CAI3	Mus musculus	zinc finger and BTB domain containing 20
1438443_at	Q9QZ87	Mus musculus	zinc finger and BTB domain containing 20
1438443_at	A6X916	Mus musculus	zinc finger and BTB domain containing 20
1438443_at	Q9QZF3	Mus musculus	zinc finger and BTB domain containing 20
1438443_at	Q9DBD4	Mus musculus	zinc finger and BTB domain containing 20
1438443_at	Q8K0L9	Mus musculus	zinc finger and BTB domain containing 20
1418618_at	Q3USF7	Mus musculus	engrailed 1
1418618_at	P09065	Mus musculus	engrailed 1
1418618_at	Q3USA2	Mus musculus	engrailed 1
1419597_at	O54693	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q1L2E0	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q9QWJ8	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q1L2D9	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	A2ADU3	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q1L2D8	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	A2ADU2	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q1L2D6	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	B7ZMT7	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	O35705	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q9QZ02	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q9QZ01	Mus musculus	similar to EDA-A1; ectodysplasin-A
1419597_at	Q3UV69	Mus musculus	similar to EDA-A1; ectodysplasin-A
1415769_at	Q8C863	Mus musculus	itchy, E3 ubiquitin protein ligase
1415769_at	Q6P289	Mus musculus	itchy, E3 ubiquitin protein ligase
1415769_at	O54971	Mus musculus	itchy, E3 ubiquitin protein ligase
1415769_at	A2AVS0	Mus musculus	itchy, E3 ubiquitin protein ligase
1415769_at	Q571M5	Mus musculus	itchy, E3 ubiquitin protein ligase
1449732_at	Q921V2	Mus musculus	zinc finger and SCAN domain containing 21
1449732_at	Q07231	Mus musculus	zinc finger and SCAN domain containing 21
1438782_at	Q3TQK2	Mus musculus	contactin 4
1438782_at	Q8CBD3	Mus musculus	contactin 4
1438782_at	Q14BL8	Mus musculus	contactin 4
1438782_at	Q8BRT6	Mus musculus	contactin 4
1438782_at	Q69Z26	Mus musculus	contactin 4
1451458_at	Q9QY22	Mus musculus	transmembrane protein 2
1451458_at	Q6DFZ0	Mus musculus	transmembrane protein 2
1451458_at	Q8BS93	Mus musculus	transmembrane protein 2
1451458_at	Q8VE53	Mus musculus	transmembrane protein 2
1451458_at	Q6ZPR7	Mus musculus	transmembrane protein 2
1451458_at	Q5FWI3	Mus musculus	transmembrane protein 2
1451458_at	Q3UE98	Mus musculus	transmembrane protein 2
1451458_at	Q3UE15	Mus musculus	transmembrane protein 2
1438642_at	A2AR82	Mus musculus	RIKEN cDNA 4930525F21 gene
1438642_at	Q9D518	Mus musculus	RIKEN cDNA 4930525F21 gene
1450773_at	Q9Z0V2	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1450773_at	Q8BSK3	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1450773_at	Q8CHB7	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1450773_at	Q9JJ60	Mus musculus	potassium voltage-gated channel, Shal-related family, member 2
1427020_at	Q8C850	Mus musculus	scavenger receptor class A, member 3
1427020_at	Q8R374	Mus musculus	scavenger receptor class A, member 3
1427020_at	Q8C6N1	Mus musculus	scavenger receptor class A, member 3
1433489_s_at	A1YYM7	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYM8	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYM5	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYM6	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN6	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN7	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN8	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYM9	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN9	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN2	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	Q61342	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN3	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN4	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN5	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYM3	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYM4	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	O55141	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN0	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYN1	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYP1	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	A1YYP0	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	Q00389	Mus musculus	fibroblast growth factor receptor 2
1433489_s_at	P21803	Mus musculus	fibroblast growth factor receptor 2
1422886_a_at	Q99LU6	Mus musculus	CDC like kinase 4
1422886_a_at	O35493	Mus musculus	CDC like kinase 4
1422886_a_at	O35611	Mus musculus	CDC like kinase 4
1422886_a_at	Q4FJV9	Mus musculus	CDC like kinase 4
1422886_a_at	Q8CEU9	Mus musculus	CDC like kinase 4
1422886_a_at	O35721	Mus musculus	CDC like kinase 4
1416414_at	Q3U254	Mus musculus	elastin microfibril interfacer 1
1416414_at	Q99K41	Mus musculus	elastin microfibril interfacer 1
1416414_at	Q3UUU0	Mus musculus	elastin microfibril interfacer 1
1416414_at	Q3USG5	Mus musculus	elastin microfibril interfacer 1
1424414_at	Q3UQU8	Mus musculus	opioid growth factor receptor-like 1
1424414_at	Q8BZJ0	Mus musculus	opioid growth factor receptor-like 1
1424414_at	Q8VE52	Mus musculus	opioid growth factor receptor-like 1
1453848_s_at	Q9D0L1	Mus musculus	zinc finger, BED domain containing 3
1453848_s_at	Q3UTC5	Mus musculus	zinc finger, BED domain containing 3
1453848_s_at	Q3TSB2	Mus musculus	zinc finger, BED domain containing 3
1416666_at	Q4FJU1	Mus musculus	serine (or cysteine) peptidase inhibitor, clade E, member 2
1416666_at	Q921T7	Mus musculus	serine (or cysteine) peptidase inhibitor, clade E, member 2
1416666_at	Q07235	Mus musculus	serine (or cysteine) peptidase inhibitor, clade E, member 2
1416666_at	Q3TWH7	Mus musculus	serine (or cysteine) peptidase inhibitor, clade E, member 2
1416666_at	Q543R5	Mus musculus	serine (or cysteine) peptidase inhibitor, clade E, member 2
1424515_at	Q8BNK1	Mus musculus	RIKEN cDNA B230354K17 gene
1418502_a_at	Q5FWW1	Mus musculus	oxidation resistance 1
1418502_a_at	Q99L06	Mus musculus	oxidation resistance 1
1418502_a_at	Q99MK1	Mus musculus	oxidation resistance 1
1418502_a_at	Q99MP4	Mus musculus	oxidation resistance 1
1418502_a_at	Q4KMM3	Mus musculus	oxidation resistance 1
1418502_a_at	B1H3M0	Mus musculus	oxidation resistance 1
1418502_a_at	Q8C715	Mus musculus	oxidation resistance 1
1439959_at	Q6NXW2	Mus musculus	fibroblast growth factor 11
1439959_at	Q5F291	Mus musculus	fibroblast growth factor 11
1439959_at	P70378	Mus musculus	fibroblast growth factor 11
1426708_at	Q99L17	Mus musculus	anthrax toxin receptor 2
1426708_at	Q3TCL6	Mus musculus	anthrax toxin receptor 2
1426708_at	Q6DFX2	Mus musculus	anthrax toxin receptor 2
1421733_a_at	O70281	Mus musculus	protein-tyrosine sulfotransferase 1
1421733_a_at	Q4FK50	Mus musculus	protein-tyrosine sulfotransferase 1
1451558_at	Q0VGT7	Mus musculus	F-box and WD-40 domain protein 7
1451558_at	Q8VBV4	Mus musculus	F-box and WD-40 domain protein 7
1451558_at	Q8CCS5	Mus musculus	F-box and WD-40 domain protein 7
1451558_at	Q8VHP4	Mus musculus	F-box and WD-40 domain protein 7
1451558_at	A2RRI5	Mus musculus	F-box and WD-40 domain protein 7
1427216_at	Q8BQT1	Mus musculus	interferon zeta
1427216_at	Q8CD73	Mus musculus	interferon zeta
1427216_at	Q9R1T0	Mus musculus	interferon zeta
1427216_at	Q810G0	Mus musculus	interferon zeta
1448475_at	Q8BK62	Mus musculus	olfactomedin-like 3
1448475_at	Q3V2F2	Mus musculus	olfactomedin-like 3
1448475_at	Q8C1T0	Mus musculus	olfactomedin-like 3
1448475_at	A9R9W9	Mus musculus	olfactomedin-like 3
1448475_at	Q99K37	Mus musculus	olfactomedin-like 3
1448901_at	Q3V190	Mus musculus	carboxypeptidase X 1 (M14 family)
1448901_at	Q99LA3	Mus musculus	carboxypeptidase X 1 (M14 family)
1448901_at	Q9Z100	Mus musculus	carboxypeptidase X 1 (M14 family)
1448901_at	A2BI86	Mus musculus	carboxypeptidase X 1 (M14 family)
1425678_a_at	A0AUN3	Mus musculus	SNF related kinase; hypothetical protein LOC100044493; predicted gene 3193
1425678_a_at	Q8VDU5	Mus musculus	SNF related kinase; hypothetical protein LOC100044493; predicted gene 3193
1425678_a_at	B9EK90	Mus musculus	SNF related kinase; hypothetical protein LOC100044493; predicted gene 3193
1425678_a_at	Q91WX6	Mus musculus	SNF related kinase; hypothetical protein LOC100044493; predicted gene 3193
1436801_x_at	Q9QZT8	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1436801_x_at	Q9JM96	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1436801_x_at	A2A6Q3	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1436801_x_at	Q3TNF3	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1436801_x_at	Q3TH99	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1436801_x_at	A2A6Q1	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1436801_x_at	A2A6Q2	Mus musculus	CDC42 effector protein (Rho GTPase binding) 4
1422243_at	P36363	Mus musculus	fibroblast growth factor 7
1422243_at	Q544I6	Mus musculus	fibroblast growth factor 7
1422243_at	Q8C386	Mus musculus	fibroblast growth factor 7
1434528_at	Q811W1	Mus musculus	alanine and arginine rich domain containing protein
1434528_at	Q8BL45	Mus musculus	alanine and arginine rich domain containing protein
1438211_s_at	Q8VCX3	Mus musculus	D site albumin promoter binding protein
1438211_s_at	Q60925	Mus musculus	D site albumin promoter binding protein
1438211_s_at	Q5XFZ5	Mus musculus	D site albumin promoter binding protein
1438211_s_at	Q3USN7	Mus musculus	D site albumin promoter binding protein
1422154_at	O54897	Mus musculus	G protein-coupled receptor 27
1452232_at	Q91VW6	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1452232_at	Q8BZ70	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1452232_at	Q80VA0	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1452232_at	Q99MD7	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1452232_at	Q8BY62	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1452232_at	Q3U9K4	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
