From	To	Species	Gene Name
1426914_at	Q80UJ4	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	Q3U162	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	Q3UZP0	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	A1BQX5	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	Q99LE8	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	A1BQX4	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	A3KML9	Mus musculus	MARVEL (membrane-associating) domain containing 2
1426914_at	A1BQX3	Mus musculus	MARVEL (membrane-associating) domain containing 2
1420686_at	Q3V1A0	Mus musculus	crystallin, beta A4
1420686_at	Q3TSJ3	Mus musculus	crystallin, beta A4
1420686_at	Q9JJV0	Mus musculus	crystallin, beta A4
1420686_at	Q3TT40	Mus musculus	crystallin, beta A4
1418213_at	Q8CB30	Mus musculus	keratin 23
1418213_at	Q99PS0	Mus musculus	keratin 23
1418213_at	Q3ULX3	Mus musculus	keratin 23
1418213_at	Q544I8	Mus musculus	keratin 23
1417425_at	Q9CY32	Mus musculus	Prkr interacting protein 1 (IL11 inducible)
1417425_at	Q9CWV6	Mus musculus	Prkr interacting protein 1 (IL11 inducible)
1417425_at	Q9CXA5	Mus musculus	Prkr interacting protein 1 (IL11 inducible)
1417425_at	Q8BL85	Mus musculus	Prkr interacting protein 1 (IL11 inducible)
1424110_a_at	Q5NC81	Mus musculus	similar to Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (Tumor metastatic process-associated protein) (Metastasis inhibition factor NM23) (NDPK-A) (nm23-M1); non-metastatic cells 1, protein (NM23A) expressed in
1424110_a_at	Q5NC80	Mus musculus	similar to Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (Tumor metastatic process-associated protein) (Metastasis inhibition factor NM23) (NDPK-A) (nm23-M1); non-metastatic cells 1, protein (NM23A) expressed in
1424110_a_at	P15532	Mus musculus	similar to Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (Tumor metastatic process-associated protein) (Metastasis inhibition factor NM23) (NDPK-A) (nm23-M1); non-metastatic cells 1, protein (NM23A) expressed in
1424110_a_at	Q5NC79	Mus musculus	similar to Nucleoside diphosphate kinase A (NDK A) (NDP kinase A) (Tumor metastatic process-associated protein) (Metastasis inhibition factor NM23) (NDPK-A) (nm23-M1); non-metastatic cells 1, protein (NM23A) expressed in
1418173_at	Q8VCW2	Mus musculus	keratin 25
1427008_at	Q99KA9	Mus musculus	ring finger protein 43
1427008_at	Q5NCP0	Mus musculus	ring finger protein 43
1427008_at	Q8BME0	Mus musculus	ring finger protein 43
1427008_at	Q8K0X4	Mus musculus	ring finger protein 43
1427008_at	B2KGH3	Mus musculus	ring finger protein 43
1427008_at	Q8C191	Mus musculus	ring finger protein 43
1427008_at	Q6DI76	Mus musculus	ring finger protein 43
1427008_at	A3KMI3	Mus musculus	ring finger protein 43
1418073_at	Q9WTJ0	Mus musculus	acyl-CoA thioesterase 9
1418073_at	Q9R0X4	Mus musculus	acyl-CoA thioesterase 9
1418073_at	Q9WUZ8	Mus musculus	acyl-CoA thioesterase 9
1418073_at	Q545G7	Mus musculus	acyl-CoA thioesterase 9
1434239_at	Q7TMI5	Mus musculus	ribosomal RNA processing 12 homolog (S. cerevisiae)
1434239_at	Q80TU2	Mus musculus	ribosomal RNA processing 12 homolog (S. cerevisiae)
1434239_at	Q6P5B0	Mus musculus	ribosomal RNA processing 12 homolog (S. cerevisiae)
1434239_at	Q3UJA1	Mus musculus	ribosomal RNA processing 12 homolog (S. cerevisiae)
1448956_at	Q66JR2	Mus musculus	START domain containing 10
1448956_at	Q9JMD3	Mus musculus	START domain containing 10
1448956_at	Q6PDD6	Mus musculus	START domain containing 10
1448956_at	Q52LA1	Mus musculus	START domain containing 10
1448956_at	Q5RL65	Mus musculus	START domain containing 10
1448956_at	Q0VG22	Mus musculus	START domain containing 10
1418742_at	Q9D646	Mus musculus	keratin 34
1438841_s_at	O08691	Mus musculus	arginase type II
1438841_s_at	Q8R1Q7	Mus musculus	arginase type II
1427719_s_at	Q32MV2	Mus musculus	keratin 82
1427719_s_at	Q99M74	Mus musculus	keratin 82
1420467_at	Q9TNN6	Mus musculus	psoriasis susceptibility 1 candidate 2 (human)
1420467_at	Q80ZC9	Mus musculus	psoriasis susceptibility 1 candidate 2 (human)
1420467_at	Q2NLD9	Mus musculus	psoriasis susceptibility 1 candidate 2 (human)
1420467_at	Q3UUY0	Mus musculus	psoriasis susceptibility 1 candidate 2 (human)
1450633_at	Q9D1E9	Mus musculus	calmodulin 4
1450633_at	Q9CR31	Mus musculus	calmodulin 4
1450633_at	Q6WEH7	Mus musculus	calmodulin 4
1450633_at	Q9JM83	Mus musculus	calmodulin 4
1425400_a_at	Q9CZV4	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
1425400_a_at	Q66JX0	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
1425400_a_at	Q9WUL8	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
1425400_a_at	Q8R176	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
1425400_a_at	A2A7E7	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
1451422_at	Q5QD56	Mus musculus	myosin XVIIIA
1451422_at	Q3UH48	Mus musculus	myosin XVIIIA
1451422_at	Q5SYN8	Mus musculus	myosin XVIIIA
1451422_at	Q5SYN9	Mus musculus	myosin XVIIIA
1451422_at	Q3UIM4	Mus musculus	myosin XVIIIA
1451422_at	Q3UV60	Mus musculus	myosin XVIIIA
1451422_at	Q811D7	Mus musculus	myosin XVIIIA
1451422_at	B2RRE2	Mus musculus	myosin XVIIIA
1451422_at	Q5QD55	Mus musculus	myosin XVIIIA
1451422_at	Q5QD54	Mus musculus	myosin XVIIIA
1451422_at	Q3TBB2	Mus musculus	myosin XVIIIA
1451422_at	Q6PER1	Mus musculus	myosin XVIIIA
1451422_at	Q9JMH9	Mus musculus	myosin XVIIIA
1451422_at	Q5SYP1	Mus musculus	myosin XVIIIA
1451422_at	Q5SYP0	Mus musculus	myosin XVIIIA
1423176_at	Q61471	Mus musculus	transducer of ErbB-2.1
1423176_at	Q640M3	Mus musculus	transducer of ErbB-2.1
1423176_at	Q3UQ91	Mus musculus	transducer of ErbB-2.1
1422776_at	Q3UFM1	Mus musculus	serine (or cysteine) peptidase inhibitor, clade B, member 8
1422776_at	Q8C871	Mus musculus	serine (or cysteine) peptidase inhibitor, clade B, member 8
1422776_at	O08800	Mus musculus	serine (or cysteine) peptidase inhibitor, clade B, member 8
1423542_at	Q91VE3	Mus musculus	kallikrein related-peptidase 7 (chymotryptic, stratum corneum)
1423542_at	Q9R048	Mus musculus	kallikrein related-peptidase 7 (chymotryptic, stratum corneum)
1449938_at	Q01084	Mus musculus	placental protein 11 related
1449938_at	Q3V188	Mus musculus	placental protein 11 related
1422327_s_at	P97324	Mus musculus	glucose-6-phosphate dehydrogenase 2
1422327_s_at	Q0VB18	Mus musculus	glucose-6-phosphate dehydrogenase 2
1434543_a_at	Q0P601	Mus musculus	bolA-like 2 (E. coli)
1434543_a_at	Q8BGS2	Mus musculus	bolA-like 2 (E. coli)
1451262_a_at	Q8R010	Mus musculus	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
1451262_a_at	Q8R2Y6	Mus musculus	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
1451262_a_at	Q8R3V2	Mus musculus	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
1427787_at	A2A708	Mus musculus	trans-acting transcription factor 6
1427787_at	Q9ESX2	Mus musculus	trans-acting transcription factor 6
1427787_at	Q6VM22	Mus musculus	trans-acting transcription factor 6
1423418_at	Q3US29	Mus musculus	similar to farnesyl diphosphate synthetase; farnesyl diphosphate synthetase; predicted gene 5873; predicted gene 8163; predicted gene 3571
1423418_at	Q5M8R9	Mus musculus	similar to farnesyl diphosphate synthetase; farnesyl diphosphate synthetase; predicted gene 5873; predicted gene 8163; predicted gene 3571
1423418_at	Q3TMB3	Mus musculus	similar to farnesyl diphosphate synthetase; farnesyl diphosphate synthetase; predicted gene 5873; predicted gene 8163; predicted gene 3571
1423418_at	Q4FJN9	Mus musculus	similar to farnesyl diphosphate synthetase; farnesyl diphosphate synthetase; predicted gene 5873; predicted gene 8163; predicted gene 3571
1423418_at	Q920E5	Mus musculus	similar to farnesyl diphosphate synthetase; farnesyl diphosphate synthetase; predicted gene 5873; predicted gene 8163; predicted gene 3571
1449368_at	Q3UKR1	Mus musculus	decorin
1449368_at	Q3TSV1	Mus musculus	decorin
1449368_at	Q6LAK9	Mus musculus	decorin
1449368_at	P28654	Mus musculus	decorin
1419840_at	Q6IME9	Mus musculus	keratin 72
